"date","node","cpu","int","mem"
"2014-02-01 07:10:00","lbpeuid02.sceu.corp",9.5,0,91.23
"2014-02-01 07:10:00","lbpeuin01.sceu.corp",10,0.01,91.97
"2014-02-01 07:10:00","lbpeuin02.sceu.corp",12,0.01,91.5
"2014-02-01 07:15:00","lbpeuid01.sceu.corp",8.5,0.03,91.51
"2014-02-01 07:15:00","lbpeuid02.sceu.corp",9.5,0,91.24
"2014-02-01 07:15:00","lbpeuin01.sceu.corp",10.5,0.01,91.98
"2014-02-01 07:15:00","lbpeuin02.sceu.corp",11.5,0.01,91.48
"2014-02-01 07:20:00","lbpeuid01.sceu.corp",8.5,0.03,91.5
"2014-02-01 07:20:00","lbpeuid02.sceu.corp",9.5,0,91.23
"2014-02-01 07:20:00","lbpeuin01.sceu.corp",10,0.01,91.97
"2014-02-01 07:20:00","lbpeuin02.sceu.corp",12,0.01,91.49
"2014-02-01 07:25:00","lbpeuid01.sceu.corp",8.5,0.02,91.52
"2014-02-01 07:25:00","lbpeuid02.sceu.corp",9.5,0,91.25
"2014-02-01 07:25:00","lbpeuin01.sceu.corp",10,0.02,91.97
"2014-02-01 07:25:00","lbpeuin02.sceu.corp",11.5,0.01,91.49
"2014-02-01 07:30:00","lbpeuid01.sceu.corp",8.5,0.02,91.5
"2014-02-01 07:30:00","lbpeuid02.sceu.corp",9.5,0,91.24
"2014-02-01 07:30:00","lbpeuin01.sceu.corp",10.5,0.02,91.97
"2014-02-01 07:30:00","lbpeuin02.sceu.corp",11.5,0.01,91.49
"2014-02-01 07:35:00","lbpeuid01.sceu.corp",8.5,0.03,91.5
"2014-02-01 07:35:00","lbpeuid02.sceu.corp",9.5,0,91.23
"2014-02-01 07:35:00","lbpeuin01.sceu.corp",10,0.03,91.97
"2014-02-01 07:35:00","lbpeuin02.sceu.corp",12,0.01,91.47
"2014-02-01 07:40:00","lbpeuid01.sceu.corp",8.5,0.02,91.51
"2014-02-01 07:40:00","lbpeuid02.sceu.corp",9.5,0,91.24
"2014-02-01 07:40:00","lbpeuin01.sceu.corp",10.5,0.01,91.98
"2014-02-01 07:40:00","lbpeuin02.sceu.corp",12,0.01,91.48
"2014-02-01 07:45:00","lbpeuid01.sceu.corp",8.5,0.03,91.51
"2014-02-01 07:45:00","lbpeuid02.sceu.corp",9.5,0,91.24
"2014-02-01 07:45:00","lbpeuin01.sceu.corp",10,0.01,91.98
"2014-02-01 07:45:00","lbpeuin02.sceu.corp",12,0.01,91.49
"2014-02-01 07:50:00","lbpeuid01.sceu.corp",8.5,0.02,91.51
"2014-02-01 07:50:00","lbpeuid02.sceu.corp",9.5,0,91.24
"2014-02-01 07:50:00","lbpeuin01.sceu.corp",10.5,0.01,91.97
"2014-02-01 07:50:00","lbpeuin02.sceu.corp",12,0.01,91.48
"2014-02-01 07:55:00","lbpeuid01.sceu.corp",8.5,0.02,91.5
"2014-02-01 07:55:00","lbpeuid02.sceu.corp",9.5,0,91.24
"2014-02-01 07:55:00","lbpeuin01.sceu.corp",10.5,0.02,91.97
"2014-02-01 07:55:00","lbpeuin02.sceu.corp",11.5,0.01,91.49
"2014-02-01 08:00:00","lbpeuid01.sceu.corp",8.5,0.02,91.5
"2014-02-01 08:00:00","lbpeuid02.sceu.corp",9.5,0,91.23
"2014-02-01 08:00:00","lbpeuin01.sceu.corp",10.5,0.02,91.97
"2014-02-01 08:00:00","lbpeuin02.sceu.corp",12,0.01,91.49
"2014-02-01 08:05:00","lbpeuid01.sceu.corp",9,0.02,91.51
"2014-02-01 08:05:00","lbpeuid02.sceu.corp",9.5,0,91.24
"2014-02-01 08:05:00","lbpeuin01.sceu.corp",10,0.02,91.98
"2014-02-01 08:05:00","lbpeuin02.sceu.corp",12,0.01,91.49
"2014-02-01 08:10:00","lbpeuid01.sceu.corp",8.5,0.03,91.51
"2014-02-01 08:10:00","lbpeuid02.sceu.corp",9.5,0,91.24
"2014-02-01 08:10:00","lbpeuin01.sceu.corp",10.5,0.01,91.97
"2014-02-01 08:10:00","lbpeuin02.sceu.corp",11.5,0.01,91.49
"2014-02-01 08:15:00","lbpeuid01.sceu.corp",8.5,0.01,91.5
"2014-02-01 08:15:00","lbpeuid02.sceu.corp",9.5,0,91.23
"2014-02-01 08:15:00","lbpeuin01.sceu.corp",10,0.01,91.99
"2014-02-01 08:15:00","lbpeuin02.sceu.corp",12,0.01,91.5
"2014-02-01 08:20:00","lbpeuid01.sceu.corp",8.5,0.04,91.51
"2014-02-01 08:20:00","lbpeuid02.sceu.corp",9.5,0,91.23
"2014-02-01 08:20:00","lbpeuin01.sceu.corp",10.5,0.02,91.97
"2014-02-01 08:20:00","lbpeuin02.sceu.corp",12,0.01,91.5
"2014-02-01 08:25:00","lbpeuid01.sceu.corp",8.5,0.03,91.5
"2014-02-01 08:25:00","lbpeuid02.sceu.corp",9.5,0,91.25
"2014-02-01 08:25:00","lbpeuin01.sceu.corp",10,0.03,91.98
"2014-02-01 08:25:00","lbpeuin02.sceu.corp",12,0.01,91.48
"2014-02-01 08:30:00","lbpeuid01.sceu.corp",8.5,0.02,91.5
"2014-02-01 08:30:00","lbpeuid02.sceu.corp",9.5,0,91.25
"2014-02-01 08:30:00","lbpeuin01.sceu.corp",10.5,0.05,91.97
"2014-02-01 08:30:00","lbpeuin02.sceu.corp",12,0.01,91.5
"2014-02-01 08:35:00","lbpeuid01.sceu.corp",8.5,0.04,91.5
"2014-02-01 08:35:00","lbpeuid02.sceu.corp",10,0,91.25
"2014-02-01 08:35:00","lbpeuin01.sceu.corp",10,0.02,91.97
"2014-02-01 08:35:00","lbpeuin02.sceu.corp",12.5,0.01,91.5
"2014-02-01 08:40:00","lbpeuid01.sceu.corp",8.5,0.04,91.52
"2014-02-01 08:40:00","lbpeuid02.sceu.corp",9.5,0,91.23
"2014-02-01 08:40:00","lbpeuin01.sceu.corp",10,0.02,91.97
"2014-02-01 08:40:00","lbpeuin02.sceu.corp",11.5,0.01,91.49
"2014-02-01 08:45:00","lbpeuid01.sceu.corp",8,0.04,91.51
"2014-02-01 08:45:00","lbpeuid02.sceu.corp",9.5,0,91.24
"2014-02-01 08:45:00","lbpeuin01.sceu.corp",10,0.01,91.97
"2014-02-01 08:45:00","lbpeuin02.sceu.corp",12,0.01,91.5
"2014-02-01 08:50:00","lbpeuid01.sceu.corp",8.5,0.03,91.51
"2014-02-01 08:50:00","lbpeuid02.sceu.corp",9.5,0,91.24
"2014-02-01 08:50:00","lbpeuin01.sceu.corp",10.5,0.01,91.97
"2014-02-01 08:50:00","lbpeuin02.sceu.corp",11.5,0.01,91.51
"2014-02-01 08:55:00","lbpeuid01.sceu.corp",8.5,0.03,91.51
"2014-02-01 08:55:00","lbpeuid02.sceu.corp",9.5,0,91.24
"2014-02-01 08:55:00","lbpeuin01.sceu.corp",10,0.03,91.96
"2014-02-01 08:55:00","lbpeuin02.sceu.corp",11.5,0.01,91.5
"2014-02-01 09:00:00","lbpeuid01.sceu.corp",8.5,0.03,91.5
"2014-02-01 09:00:00","lbpeuid02.sceu.corp",9.5,0,91.24
"2014-02-01 09:00:00","lbpeuin01.sceu.corp",10.5,0.03,91.98
"2014-02-01 09:00:00","lbpeuin02.sceu.corp",11.5,0.01,91.5
"2014-02-01 09:05:00","lbpeuid01.sceu.corp",8.5,0.05,91.51
"2014-02-01 09:05:00","lbpeuid02.sceu.corp",9.5,0,91.24
"2014-02-01 09:05:00","lbpeuin01.sceu.corp",10,0.03,91.97
"2014-02-01 09:05:00","lbpeuin02.sceu.corp",12,0.01,91.5
"2014-02-01 09:10:00","lbpeuid01.sceu.corp",8.5,0.04,91.5
"2014-02-01 09:10:00","lbpeuid02.sceu.corp",10,0,91.25
"2014-02-01 09:10:00","lbpeuin01.sceu.corp",10,0.04,91.97
"2014-02-01 09:10:00","lbpeuin02.sceu.corp",12,0.01,91.5
"2014-02-01 09:15:00","lbpeuid01.sceu.corp",8.5,0.04,91.5
"2014-02-01 09:15:00","lbpeuid02.sceu.corp",9.5,0,91.25
"2014-02-01 09:15:00","lbpeuin01.sceu.corp",10.5,0.05,91.97
"2014-02-01 09:15:00","lbpeuin02.sceu.corp",12,0.01,91.49
"2014-02-01 09:20:00","lbpeuid01.sceu.corp",8.5,0.05,91.51
"2014-02-01 09:20:00","lbpeuid02.sceu.corp",9.5,0,91.24
"2014-02-01 09:20:00","lbpeuin01.sceu.corp",10,0.03,91.97
"2014-02-01 09:20:00","lbpeuin02.sceu.corp",11.5,0.01,91.48
"2014-02-01 09:25:00","lbpeuid01.sceu.corp",8.5,0.05,91.52
"2014-02-01 09:25:00","lbpeuid02.sceu.corp",10,0,91.24
"2014-02-01 09:25:00","lbpeuin01.sceu.corp",9.5,0.04,91.97
"2014-02-01 09:25:00","lbpeuin02.sceu.corp",12,0.01,91.5
"2014-02-01 09:30:00","lbpeuid01.sceu.corp",8.5,0.05,91.51
"2014-02-01 09:30:00","lbpeuid02.sceu.corp",9.5,0,91.25
"2014-02-01 09:30:00","lbpeuin01.sceu.corp",10,0.03,91.97
"2014-02-01 09:30:00","lbpeuin02.sceu.corp",11.5,0.01,91.5
"2014-02-01 09:35:00","lbpeuid01.sceu.corp",8.5,0.08,91.51
"2014-02-01 09:35:00","lbpeuid02.sceu.corp",9.5,0,91.24
"2014-02-01 09:35:00","lbpeuin01.sceu.corp",10.5,0.05,91.99
"2014-02-01 09:35:00","lbpeuin02.sceu.corp",12,0.01,91.49
"2014-02-01 09:40:00","lbpeuid01.sceu.corp",8.5,0.07,91.51
"2014-02-01 09:40:00","lbpeuid02.sceu.corp",9.5,0,91.24
"2014-02-01 09:40:00","lbpeuin01.sceu.corp",10,0.03,91.97
"2014-02-01 09:40:00","lbpeuin02.sceu.corp",12,0.01,91.51
"2014-02-01 09:45:00","lbpeuid01.sceu.corp",8.5,0.08,91.52
"2014-02-01 09:45:00","lbpeuid02.sceu.corp",9.5,0,91.24
"2014-02-01 09:45:00","lbpeuin01.sceu.corp",10,0.04,91.98
"2014-02-01 09:45:00","lbpeuin02.sceu.corp",12,0.01,91.5
"2014-02-01 09:50:00","lbpeuid01.sceu.corp",8.5,0.1,91.52
"2014-02-01 09:50:00","lbpeuid02.sceu.corp",9.5,0,91.24
"2014-02-01 09:50:00","lbpeuin01.sceu.corp",10,0.04,91.99
"2014-02-01 09:50:00","lbpeuin02.sceu.corp",12,0.01,91.5
"2014-02-01 09:55:00","lbpeuid01.sceu.corp",8.5,0.12,91.51
"2014-02-01 09:55:00","lbpeuid02.sceu.corp",9.5,0,91.25
"2014-02-01 09:55:00","lbpeuin01.sceu.corp",10,0.08,91.98
"2014-02-01 09:55:00","lbpeuin02.sceu.corp",12,0.01,91.5
"2014-02-01 10:00:00","lbpeuid01.sceu.corp",8.5,0.14,91.53
"2014-02-01 10:00:00","lbpeuid02.sceu.corp",9.5,0,91.25
"2014-02-01 10:00:00","lbpeuin01.sceu.corp",11.5,0.08,91.99
"2014-02-01 10:00:00","lbpeuin02.sceu.corp",11.5,0.01,91.5
"2014-02-01 10:05:00","lbpeuid01.sceu.corp",9,0.14,91.52
"2014-02-01 10:05:00","lbpeuid02.sceu.corp",9.5,0,91.25
"2014-02-01 10:05:00","lbpeuin01.sceu.corp",10,0.11,91.97
"2014-02-01 10:05:00","lbpeuin02.sceu.corp",12,0.01,91.51
"2014-02-01 10:10:00","lbpeuid01.sceu.corp",8.5,0.14,91.52
"2014-02-01 10:10:00","lbpeuid02.sceu.corp",10,0,91.25
"2014-02-01 10:10:00","lbpeuin01.sceu.corp",10.5,0.15,91.98
"2014-02-01 10:10:00","lbpeuin02.sceu.corp",12,0.01,91.5
"2014-02-01 10:15:00","lbpeuid01.sceu.corp",8.5,0.16,91.52
"2014-02-01 10:15:00","lbpeuid02.sceu.corp",9.5,0,91.26
"2014-02-01 10:15:00","lbpeuin01.sceu.corp",10,0.17,91.97
"2014-02-01 10:15:00","lbpeuin02.sceu.corp",11.5,0.01,91.49
"2014-02-01 10:20:00","lbpeuid01.sceu.corp",8.5,0.17,91.52
"2014-02-01 10:20:00","lbpeuid02.sceu.corp",9.5,0,91.24
"2014-02-01 10:20:00","lbpeuin01.sceu.corp",10,0.17,91.96
"2014-02-01 10:20:00","lbpeuin02.sceu.corp",12,0.01,91.48
"2014-02-01 10:25:00","lbpeuid01.sceu.corp",9,0.19,91.51
"2014-02-01 10:25:00","lbpeuid02.sceu.corp",9.5,0,91.24
"2014-02-01 10:25:00","lbpeuin01.sceu.corp",10,0.18,91.98
"2014-02-01 10:25:00","lbpeuin02.sceu.corp",11.5,0.01,91.5
"2014-02-01 10:30:00","lbpeuid01.sceu.corp",9,0.21,91.52
"2014-02-01 10:30:00","lbpeuid02.sceu.corp",9.5,0,91.24
"2014-02-01 10:30:00","lbpeuin01.sceu.corp",10.5,0.15,91.97
"2014-02-01 10:30:00","lbpeuin02.sceu.corp",11.5,0.01,91.5
"2014-02-01 10:35:00","lbpeuid01.sceu.corp",8.5,0.19,91.51
"2014-02-01 10:35:00","lbpeuid02.sceu.corp",9.5,0,91.24
"2014-02-01 10:35:00","lbpeuin01.sceu.corp",10.5,0.16,91.99
"2014-02-01 10:35:00","lbpeuin02.sceu.corp",12.5,0.01,91.5
"2014-02-01 10:40:00","lbpeuid01.sceu.corp",8.5,0.2,91.53
"2014-02-01 10:40:00","lbpeuid02.sceu.corp",9.5,0,91.26
"2014-02-01 10:40:00","lbpeuin01.sceu.corp",10,0.18,91.98
"2014-02-01 10:40:00","lbpeuin02.sceu.corp",11.5,0.01,91.5
"2014-02-01 10:45:00","lbpeuid01.sceu.corp",8.5,0.26,91.52
"2014-02-01 10:45:00","lbpeuid02.sceu.corp",9.5,0,91.26
"2014-02-01 10:45:00","lbpeuin01.sceu.corp",10,0.14,91.98
"2014-02-01 10:45:00","lbpeuin02.sceu.corp",11.5,0.01,91.51
"2014-02-01 10:50:00","lbpeuid01.sceu.corp",9,0.2,91.52
"2014-02-01 10:50:00","lbpeuid02.sceu.corp",9.5,0,91.23
"2014-02-01 10:50:00","lbpeuin02.sceu.corp",12,0.01,91.51
"2014-02-01 10:55:00","lbpeuid01.sceu.corp",8.5,0.27,91.52
"2014-02-01 10:55:00","lbpeuid02.sceu.corp",9.5,0,91.26
"2014-02-01 10:55:00","lbpeuin01.sceu.corp",10,0.17,91.98
"2014-02-01 10:55:00","lbpeuin02.sceu.corp",11.5,0.01,91.49
"2014-02-01 11:00:00","lbpeuid01.sceu.corp",9,0.27,91.52
"2014-02-01 11:00:00","lbpeuid02.sceu.corp",9.5,0,91.25
"2014-02-01 11:00:00","lbpeuin01.sceu.corp",10.5,0.18,91.99
"2014-02-01 11:00:00","lbpeuin02.sceu.corp",12,0.01,91.51
"2014-02-01 11:05:00","lbpeuid01.sceu.corp",9.5,0.3,91.53
"2014-02-01 11:05:00","lbpeuid02.sceu.corp",9.5,0,91.25
"2014-02-01 11:05:00","lbpeuin01.sceu.corp",10,0.17,91.98
"2014-02-01 11:05:00","lbpeuin02.sceu.corp",12,0.01,91.5
"2014-02-01 11:10:00","lbpeuid01.sceu.corp",8.5,0.28,91.53
"2014-02-01 11:10:00","lbpeuid02.sceu.corp",10.5,0,91.24
"2014-02-01 11:10:00","lbpeuin01.sceu.corp",10,0.19,91.98
"2014-02-01 11:10:00","lbpeuin02.sceu.corp",12,0.01,91.5
"2014-02-01 11:15:00","lbpeuid01.sceu.corp",8.5,0.27,91.53
"2014-02-01 11:15:00","lbpeuid02.sceu.corp",9.5,0,91.25
"2014-02-01 11:15:00","lbpeuin01.sceu.corp",10,0.13,91.98
"2014-02-01 11:15:00","lbpeuin02.sceu.corp",12,0.01,91.5
"2014-02-01 11:20:00","lbpeuid01.sceu.corp",8.5,0.3,91.53
"2014-02-01 11:20:00","lbpeuid02.sceu.corp",9.5,0,91.24
"2014-02-01 11:20:00","lbpeuin01.sceu.corp",10,0.15,91.99
"2014-02-01 11:20:00","lbpeuin02.sceu.corp",12,0.01,91.49
"2014-02-01 11:25:00","lbpeuid01.sceu.corp",9,0.32,91.53
"2014-02-01 11:25:00","lbpeuid02.sceu.corp",9.5,0,91.25
"2014-02-01 11:25:00","lbpeuin01.sceu.corp",10.5,0.13,91.99
"2014-02-01 11:25:00","lbpeuin02.sceu.corp",12,0.01,91.49
"2014-02-01 11:30:00","lbpeuid01.sceu.corp",9,0.38,91.53
"2014-02-01 11:30:00","lbpeuid02.sceu.corp",9.5,0,91.25
"2014-02-01 11:30:00","lbpeuin01.sceu.corp",10,0.17,91.98
"2014-02-01 11:30:00","lbpeuin02.sceu.corp",11.5,0.01,91.49
"2014-02-01 11:35:00","lbpeuid01.sceu.corp",9,0.3,91.53
"2014-02-01 11:35:00","lbpeuid02.sceu.corp",9.5,0,91.24
"2014-02-01 11:35:00","lbpeuin01.sceu.corp",10,0.19,91.99
"2014-02-01 11:35:00","lbpeuin02.sceu.corp",12,0.01,91.49
"2014-02-01 11:40:00","lbpeuid01.sceu.corp",9,0.27,91.55
"2014-02-01 11:40:00","lbpeuid02.sceu.corp",10,0,91.25
"2014-02-01 11:40:00","lbpeuin01.sceu.corp",10,0.14,91.98
"2014-02-01 11:40:00","lbpeuin02.sceu.corp",12,0.01,91.5
"2014-02-01 11:45:00","lbpeuid01.sceu.corp",8.5,0.25,91.53
"2014-02-01 11:45:00","lbpeuid02.sceu.corp",9.5,0,91.25
"2014-02-01 11:45:00","lbpeuin01.sceu.corp",10,0.15,92
"2014-02-01 11:45:00","lbpeuin02.sceu.corp",11.5,0.01,91.5
"2014-02-01 11:50:00","lbpeuid01.sceu.corp",8.5,0.28,91.53
"2014-02-01 11:50:00","lbpeuid02.sceu.corp",9.5,0,91.25
"2014-02-01 11:50:00","lbpeuin01.sceu.corp",10,0.14,92
"2014-02-01 11:50:00","lbpeuin02.sceu.corp",11.5,0.01,91.51
"2014-02-01 11:55:00","lbpeuid01.sceu.corp",8.5,0.32,91.54
"2014-02-01 11:55:00","lbpeuid02.sceu.corp",9.5,0,91.24
"2014-02-01 11:55:00","lbpeuin01.sceu.corp",10.5,0.2,91.98
"2014-02-01 11:55:00","lbpeuin02.sceu.corp",12,0.01,91.51
"2014-02-01 12:00:00","lbpeuid01.sceu.corp",9,0.35,91.54
"2014-02-01 12:00:00","lbpeuid02.sceu.corp",9.5,0,91.25
"2014-02-01 12:00:00","lbpeuin01.sceu.corp",10.5,0.19,91.99
"2014-02-01 12:00:00","lbpeuin02.sceu.corp",11.5,0.01,91.5
"2014-02-01 12:05:00","lbpeuid02.sceu.corp",9.5,0,91.25
"2014-02-01 12:05:00","lbpeuin01.sceu.corp",10,0.23,91.98
"2014-02-01 12:05:00","lbpeuin02.sceu.corp",11.5,0.01,91.51
"2014-02-01 12:10:00","lbpeuid01.sceu.corp",9,0.33,91.53
"2014-02-01 12:10:00","lbpeuid02.sceu.corp",9.5,0,91.25
"2014-02-01 12:10:00","lbpeuin01.sceu.corp",10.5,0.19,91.99
"2014-02-01 12:10:00","lbpeuin02.sceu.corp",12,0.01,91.51
"2014-02-01 12:15:00","lbpeuid01.sceu.corp",8.5,0.36,91.53
"2014-02-01 12:15:00","lbpeuid02.sceu.corp",9.5,0,91.25
"2014-02-01 12:15:00","lbpeuin01.sceu.corp",10,0.2,91.98
"2014-02-01 12:15:00","lbpeuin02.sceu.corp",12,0.01,91.49
"2014-02-01 12:20:00","lbpeuid01.sceu.corp",9,0.34,91.53
"2014-02-01 12:20:00","lbpeuid02.sceu.corp",9.5,0,91.25
"2014-02-01 12:20:00","lbpeuin01.sceu.corp",10.5,0.22,91.99
"2014-02-01 12:20:00","lbpeuin02.sceu.corp",12,0.01,91.51
"2014-02-01 12:25:00","lbpeuid01.sceu.corp",9,0.36,91.54
"2014-02-01 12:25:00","lbpeuid02.sceu.corp",9.5,0,91.25
"2014-02-01 12:25:00","lbpeuin01.sceu.corp",10,0.21,91.97
"2014-02-01 12:25:00","lbpeuin02.sceu.corp",11.5,0.01,91.51
"2014-02-01 12:30:00","lbpeuid01.sceu.corp",9,0.33,91.53
"2014-02-01 12:30:00","lbpeuid02.sceu.corp",9.5,0,91.25
"2014-02-01 12:30:00","lbpeuin01.sceu.corp",10.5,0.21,91.98
"2014-02-01 12:30:00","lbpeuin02.sceu.corp",12,0.01,91.51
"2014-02-01 12:35:00","lbpeuid01.sceu.corp",8.5,0.36,91.55
"2014-02-01 12:35:00","lbpeuid02.sceu.corp",9.5,0,91.25
"2014-02-01 12:35:00","lbpeuin01.sceu.corp",10.5,0.19,91.99
"2014-02-01 12:35:00","lbpeuin02.sceu.corp",12.5,0.01,91.5
"2014-02-01 12:40:00","lbpeuid01.sceu.corp",9,0.36,91.54
"2014-02-01 12:40:00","lbpeuid02.sceu.corp",9.5,0,91.25
"2014-02-01 12:40:00","lbpeuin01.sceu.corp",10,0.22,91.99
"2014-02-01 12:40:00","lbpeuin02.sceu.corp",12,0.01,91.51
"2014-02-01 12:45:00","lbpeuid01.sceu.corp",9,0.4,91.53
"2014-02-01 12:45:00","lbpeuid02.sceu.corp",9.5,0,91.25
"2014-02-01 12:45:00","lbpeuin01.sceu.corp",10.5,0.17,92
"2014-02-01 12:45:00","lbpeuin02.sceu.corp",11.5,0.01,91.51
"2014-02-01 12:50:00","lbpeuid01.sceu.corp",9,0.35,91.54
"2014-02-01 12:50:00","lbpeuid02.sceu.corp",9.5,0,91.24
"2014-02-01 12:50:00","lbpeuin01.sceu.corp",10.5,0.18,91.99
"2014-02-01 12:50:00","lbpeuin02.sceu.corp",12,0.01,91.51
"2014-02-01 12:55:00","lbpeuid01.sceu.corp",9,0.37,91.54
"2014-02-01 12:55:00","lbpeuid02.sceu.corp",9.5,0,91.27
"2014-02-01 12:55:00","lbpeuin01.sceu.corp",10.5,0.2,91.99
"2014-02-01 12:55:00","lbpeuin02.sceu.corp",11.5,0.01,91.5
"2014-02-01 13:00:00","lbpeuid01.sceu.corp",9,0.33,91.54
"2014-02-01 13:00:00","lbpeuid02.sceu.corp",9.5,0,91.24
"2014-02-01 13:00:00","lbpeuin01.sceu.corp",10.5,0.16,91.99
"2014-02-01 13:00:00","lbpeuin02.sceu.corp",11.5,0.01,91.5
"2014-02-01 13:05:00","lbpeuid01.sceu.corp",9,0.36,91.53
"2014-02-01 13:05:00","lbpeuid02.sceu.corp",9.5,0,91.25
"2014-02-01 13:05:00","lbpeuin01.sceu.corp",10.5,0.2,91.99
"2014-02-01 13:05:00","lbpeuin02.sceu.corp",12,0.01,91.51
"2014-02-01 13:10:00","lbpeuid01.sceu.corp",9,0.33,91.53
"2014-02-01 13:10:00","lbpeuid02.sceu.corp",10,0,91.25
"2014-02-01 13:10:00","lbpeuin01.sceu.corp",10,0.17,92.01
"2014-02-01 13:10:00","lbpeuin02.sceu.corp",11.5,0.01,91.52
"2014-02-01 13:15:00","lbpeuid01.sceu.corp",9,0.35,91.54
"2014-02-01 13:15:00","lbpeuid02.sceu.corp",9.5,0,91.26
"2014-02-01 13:15:00","lbpeuin01.sceu.corp",10.5,0.19,91.99
"2014-02-01 13:15:00","lbpeuin02.sceu.corp",12,0.01,91.51
"2014-02-01 13:20:00","lbpeuid01.sceu.corp",9,0.4,91.54
"2014-02-01 13:20:00","lbpeuid02.sceu.corp",9.5,0,91.24
"2014-02-01 13:20:00","lbpeuin01.sceu.corp",10.5,0.24,92
"2014-02-01 13:20:00","lbpeuin02.sceu.corp",12,0.01,91.51
"2014-02-01 13:25:00","lbpeuid01.sceu.corp",9,0.37,91.53
"2014-02-01 13:25:00","lbpeuid02.sceu.corp",9.5,0,91.25
"2014-02-01 13:25:00","lbpeuin01.sceu.corp",10.5,0.16,91.99
"2014-02-01 13:25:00","lbpeuin02.sceu.corp",11.5,0.01,91.52
"2014-02-01 13:30:00","lbpeuid01.sceu.corp",9,0.34,91.54
"2014-02-01 13:30:00","lbpeuid02.sceu.corp",9.5,0,91.25
"2014-02-01 13:30:00","lbpeuin01.sceu.corp",10.5,0.21,92
"2014-02-01 13:30:00","lbpeuin02.sceu.corp",12,0.01,91.51
"2014-02-01 13:35:00","lbpeuid01.sceu.corp",9,0.39,91.54
"2014-02-01 13:35:00","lbpeuid02.sceu.corp",9.5,0,91.26
"2014-02-01 13:35:00","lbpeuin01.sceu.corp",10.5,0.24,92
"2014-02-01 13:35:00","lbpeuin02.sceu.corp",12,0.01,91.51
"2014-02-01 13:40:00","lbpeuid01.sceu.corp",9,0.36,91.54
"2014-02-01 13:40:00","lbpeuid02.sceu.corp",9.5,0,91.25
"2014-02-01 13:40:00","lbpeuin01.sceu.corp",10.5,0.18,92
"2014-02-01 13:40:00","lbpeuin02.sceu.corp",11.5,0.01,91.52
"2014-02-01 13:45:00","lbpeuid01.sceu.corp",9,0.32,91.54
"2014-02-01 13:45:00","lbpeuid02.sceu.corp",9.5,0,91.27
"2014-02-01 13:45:00","lbpeuin01.sceu.corp",10,0.18,91.99
"2014-02-01 13:45:00","lbpeuin02.sceu.corp",11.5,0.01,91.52
"2014-02-01 13:50:00","lbpeuid01.sceu.corp",9,0.32,91.55
"2014-02-01 13:50:00","lbpeuid02.sceu.corp",9.5,0,91.25
"2014-02-01 13:50:00","lbpeuin01.sceu.corp",10,0.2,91.98
"2014-02-01 13:50:00","lbpeuin02.sceu.corp",12,0.01,91.51
"2014-02-01 13:55:00","lbpeuid01.sceu.corp",8.5,0.31,91.54
"2014-02-01 13:55:00","lbpeuid02.sceu.corp",9.5,0,91.25
"2014-02-01 13:55:00","lbpeuin01.sceu.corp",10,0.2,91.99
"2014-02-01 13:55:00","lbpeuin02.sceu.corp",11.5,0.01,91.51
"2014-02-01 14:00:00","lbpeuid01.sceu.corp",9,0.33,91.54
"2014-02-01 14:00:00","lbpeuid02.sceu.corp",9.5,0,91.25
"2014-02-01 14:00:00","lbpeuin01.sceu.corp",11,0.14,91.99
"2014-02-01 14:00:00","lbpeuin02.sceu.corp",12,0.01,91.51
"2014-02-01 14:05:00","lbpeuid01.sceu.corp",10,0.3,91.53
"2014-02-01 14:05:00","lbpeuid02.sceu.corp",9.5,0,91.27
"2014-02-01 14:05:00","lbpeuin01.sceu.corp",10,0.12,91.99
"2014-02-01 14:05:00","lbpeuin02.sceu.corp",12,0.01,91.52
"2014-02-01 14:10:00","lbpeuid01.sceu.corp",8.5,0.34,91.54
"2014-02-01 14:10:00","lbpeuid02.sceu.corp",9.5,0,91.25
"2014-02-01 14:10:00","lbpeuin01.sceu.corp",10,0.14,91.99
"2014-02-01 14:10:00","lbpeuin02.sceu.corp",12,0.01,91.53
"2014-02-01 14:15:00","lbpeuid01.sceu.corp",8.5,0.35,91.53
"2014-02-01 14:15:00","lbpeuid02.sceu.corp",9.5,0,91.26
"2014-02-01 14:15:00","lbpeuin01.sceu.corp",10.5,0.11,92
"2014-02-01 14:15:00","lbpeuin02.sceu.corp",11.5,0.01,91.51
"2014-02-01 14:20:00","lbpeuid01.sceu.corp",9,0.35,91.52
"2014-02-01 14:20:00","lbpeuid02.sceu.corp",9.5,0,91.24
"2014-02-01 14:20:00","lbpeuin01.sceu.corp",10,0.12,92
"2014-02-01 14:20:00","lbpeuin02.sceu.corp",11.5,0.01,91.52
"2014-02-01 14:25:00","lbpeuid01.sceu.corp",8.5,0.35,91.52
"2014-02-01 14:25:00","lbpeuid02.sceu.corp",9.5,0,91.26
"2014-02-01 14:25:00","lbpeuin01.sceu.corp",10.5,0.17,91.99
"2014-02-01 14:25:00","lbpeuin02.sceu.corp",11.5,0.01,91.52
"2014-02-01 14:30:00","lbpeuid01.sceu.corp",9,0.34,91.54
"2014-02-01 14:30:00","lbpeuid02.sceu.corp",9.5,0,91.26
"2014-02-01 14:30:00","lbpeuin01.sceu.corp",10.5,0.16,91.99
